TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,StoreName,GroupStore,Type,Latitude,Longitude,Product Name
TR19443,295,2022-01-14,P9,10000,6,60000,2,34,0,Married,4.78,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Yoghurt
TR22474,231,2022-01-14,P3,7500,2,15000,8,51,1,Married,16.59,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Crackers
TR43117,267,2022-01-14,P10,15000,4,60000,1,22,0,Single,0.0,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR63072,210,2022-01-14,P7,9400,5,47000,3,33,0,Married,10.9,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Coffee Candy
TR68172,131,2022-01-14,P5,4200,5,21000,14,25,0,Single,7.12,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR82815,206,2022-01-14,P7,9400,3,28200,9,68,0,Married,8.3,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Coffee Candy
TR88153,303,2022-01-14,P5,4200,3,12600,1,45,0,Married,10.34,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR94606,329,2022-01-14,P10,15000,2,30000,13,19,1,Single,0.0,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR11326,433,2022-01-15,P9,10000,2,20000,11,48,1,Married,11.97,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Yoghurt
TR13287,2,2022-01-15,P5,4200,2,8400,9,60,1,Married,6.23,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Thai Tea
TR14344,300,2022-01-15,P7,9400,2,18800,4,25,1,Single,4.22,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Coffee Candy
TR1445,171,2022-01-15,P5,4200,3,12600,13,40,0,Married,10.05,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR16248,130,2022-01-15,P2,3200,7,22400,10,40,0,Married,9.73,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Ginger Candy 
TR21056,62,2022-01-15,P8,16000,3,48000,5,51,1,Married,13.62,Bonafid,Gita,General Trade,-7.250445,112.768845,Oat
TR30914,241,2022-01-15,P3,7500,5,37500,2,24,1,Single,0.57,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR32340,121,2022-01-15,P5,4200,3,12600,4,26,0,Single,2.93,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Thai Tea
TR33508,234,2022-01-15,P4,12000,5,60000,8,61,1,Married,10.86,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Potato Chip
TR34660,85,2022-01-15,P10,15000,5,75000,2,59,1,Married,7.89,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR37177,93,2022-01-15,P5,4200,3,12600,8,32,0,Married,4.85,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR37379,48,2022-01-15,P10,15000,5,75000,2,32,0,Married,10.62,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR38169,444,2022-01-15,P4,12000,1,12000,9,53,0,Married,15.31,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Potato Chip
TR41344,306,2022-01-15,P8,16000,2,32000,1,49,0,Married,16.52,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Oat
TR44149,197,2022-01-15,P4,12000,2,24000,8,51,0,Married,13.33,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Potato Chip
TR54663,361,2022-01-15,P1,8800,8,70400,1,26,1,Single,0.06,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR71470,217,2022-01-15,P10,15000,5,75000,14,39,1,Single,6.96,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR71650,142,2022-01-15,P5,4200,5,21000,7,23,1,Single,1.58,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR76485,434,2022-01-15,P9,10000,3,30000,5,37,0,Married,9.33,Bonafid,Gita,General Trade,-7.250445,112.768845,Yoghurt
TR85027,216,2022-01-15,P2,3200,6,19200,1,30,0,Married,4.82,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Ginger Candy 
TR8647,378,2022-01-15,P1,8800,9,79200,9,54,0,Married,14.66,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR88822,59,2022-01-15,P7,9400,3,28200,1,46,1,Married,10.57,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Coffee Candy
TR96420,351,2022-01-15,P9,10000,5,50000,8,45,1,Married,18.34,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Yoghurt
TR98224,40,2022-01-15,P6,18000,4,72000,10,19,0,Single,3.48,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Cashew
TR1576,138,2022-01-16,P1,8800,2,17600,7,37,1,Married,8.96,Buana Indah,Buana,General Trade,3.316694,114.590111,Choco Bar
TR16100,184,2022-01-16,P9,10000,5,50000,11,33,0,Single,13.93,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Yoghurt
TR17745,150,2022-01-16,P2,3200,5,16000,2,61,1,Married,8.56,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Ginger Candy 
TR19359,105,2022-01-16,P10,15000,5,75000,13,61,0,Married,7.54,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR40245,355,2022-01-16,P6,18000,3,54000,12,19,1,Single,0.0,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cashew
TR4066,342,2022-01-16,P10,15000,4,60000,10,48,1,Married,13.55,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Cheese Stick
TR44922,209,2022-01-16,P10,15000,1,15000,1,47,0,Single,2.55,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR52563,278,2022-01-16,P8,16000,3,48000,3,31,1,Married,9.76,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Oat
TR66649,299,2022-01-16,P8,16000,3,48000,1,37,1,Married,4.54,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Oat
TR88920,447,2022-01-16,P8,16000,1,16000,4,54,1,Married,20.37,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Oat
TR95280,423,2022-01-16,P10,15000,1,15000,10,22,0,Married,3.55,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Cheese Stick
TR12572,264,2022-01-17,P1,8800,8,70400,1,21,1,Single,1.12,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Choco Bar
TR16416,162,2022-01-17,P8,16000,2,32000,11,49,0,Married,11.46,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Oat
TR19683,446,2022-01-17,P10,15000,5,75000,13,57,0,Married,7.81,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR28079,217,2022-01-17,P5,4200,3,12600,11,39,1,Single,6.96,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Thai Tea
TR28209,447,2022-01-17,P3,7500,5,37500,9,54,1,Married,20.37,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Crackers
TR2841,16,2022-01-17,P7,9400,6,56400,2,52,0,Married,11.8,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Coffee Candy
TR28854,136,2022-01-17,P9,10000,4,40000,8,28,1,Married,2.96,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Yoghurt
TR28928,110,2022-01-17,P10,15000,5,75000,4,19,0,Married,2.41,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Cheese Stick
TR3941,177,2022-01-17,P7,9400,2,18800,7,33,1,Married,8.06,Buana Indah,Buana,General Trade,3.316694,114.590111,Coffee Candy
TR55188,398,2022-01-17,P5,4200,5,21000,6,33,0,Married,7.44,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR67971,177,2022-01-17,P2,3200,5,16000,2,33,1,Married,8.06,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Ginger Candy 
TR81233,71,2022-01-17,P3,7500,6,45000,13,46,0,Married,12.42,Buana,Buana,General Trade,-1.26916,116.825264,Crackers
TR84034,439,2022-01-17,P5,4200,5,21000,8,35,0,Single,12.34,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR8508,401,2022-01-17,P5,4200,4,16800,14,45,0,Married,4.08,Priangan,Priangan,Modern Trade,-5.45,105.26667,Thai Tea
TR88404,296,2022-01-17,P5,4200,5,21000,3,38,1,Single,3.18,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR91007,37,2022-01-17,P10,15000,5,75000,2,51,0,Married,17.11,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR98921,187,2022-01-17,P8,16000,2,32000,9,49,1,Married,9.18,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Oat
TR18620,306,2022-01-18,P2,3200,4,12800,1,49,0,Married,16.52,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Ginger Candy 
TR3743,83,2022-01-18,P3,7500,4,30000,13,34,1,Married,10.88,Buana,Buana,General Trade,-1.26916,116.825264,Crackers
TR40659,368,2022-01-18,P3,7500,6,45000,6,44,0,Married,16.13,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Crackers
TR49285,240,2022-01-18,P3,7500,1,7500,11,22,1,Single,3.33,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Crackers
TR52721,356,2022-01-18,P8,16000,3,48000,12,56,0,Married,13.25,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Oat
TR53728,120,2022-01-18,P5,4200,3,12600,7,30,0,Married,2.48,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR60985,404,2022-01-18,P5,4200,2,8400,2,22,0,Single,2.69,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Thai Tea
TR71324,225,2022-01-18,P3,7500,2,15000,7,59,1,Married,10.59,Buana Indah,Buana,General Trade,3.316694,114.590111,Crackers
TR75701,378,2022-01-18,P8,16000,1,16000,11,54,0,Married,14.66,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Oat
TR7896,303,2022-01-18,P7,9400,5,47000,6,45,0,Married,10.34,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Coffee Candy
TR82047,92,2022-01-18,P2,3200,4,12800,5,60,0,Married,10.72,Bonafid,Gita,General Trade,-7.250445,112.768845,Ginger Candy 
TR89703,81,2022-01-18,P8,16000,2,32000,4,44,0,Married,19.49,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Oat
TR20664,130,2022-01-19,P6,18000,3,54000,8,40,0,Married,9.73,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cashew
TR2323,115,2022-01-19,P3,7500,4,30000,11,39,0,Married,5.07,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Crackers
TR24906,23,2022-01-19,P1,8800,2,17600,9,57,1,Married,12.56,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Choco Bar
TR29591,203,2022-01-19,P4,12000,4,48000,5,53,0,Married,17.2,Bonafid,Gita,General Trade,-7.250445,112.768845,Potato Chip
TR3330,318,2022-01-19,P10,15000,1,15000,2,18,0,Single,3.64,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR3414,56,2022-01-19,P3,7500,2,15000,13,20,1,Single,1.0,Buana,Buana,General Trade,-1.26916,116.825264,Crackers
TR38717,45,2022-01-19,P3,7500,3,22500,3,53,0,Married,9.25,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR53185,404,2022-01-19,P4,12000,3,36000,1,22,0,Single,2.69,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Potato Chip
TR75889,154,2022-01-19,P3,7500,3,22500,12,31,0,Married,8.36,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR76104,6,2022-01-19,P7,9400,6,56400,3,23,0,Married,2.33,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Coffee Candy
TR78475,397,2022-01-19,P10,15000,4,60000,6,24,0,Single,6.42,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Cheese Stick
TR80853,351,2022-01-19,P7,9400,2,18800,11,45,1,Married,18.34,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Coffee Candy
TR87436,151,2022-01-19,P1,8800,6,52800,10,42,0,Married,10.38,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Choco Bar
TR89069,107,2022-01-19,P9,10000,4,40000,7,38,1,Married,9.85,Buana Indah,Buana,General Trade,3.316694,114.590111,Yoghurt
TR97235,413,2022-01-19,P5,4200,2,8400,11,31,0,Married,8.8,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Thai Tea
TR19590,258,2022-01-20,P6,18000,2,36000,12,51,0,Married,12.57,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cashew
TR20045,243,2022-01-20,P3,7500,1,7500,12,38,0,Married,3.34,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR24538,116,2022-01-20,P10,15000,1,15000,3,51,1,Married,15.77,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Cheese Stick
TR33794,169,2022-01-20,P9,10000,6,60000,12,34,0,Married,3.97,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Yoghurt
TR38395,386,2022-01-20,P8,16000,1,16000,7,33,0,Married,6.95,Buana Indah,Buana,General Trade,3.316694,114.590111,Oat
TR60760,359,2022-01-20,P5,4200,3,12600,3,46,0,Married,19.99,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR63588,326,2022-01-20,P4,12000,3,36000,6,24,1,Single,2.69,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Potato Chip
TR72168,130,2022-01-20,P5,4200,3,12600,9,40,0,Married,9.73,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Thai Tea
TR82517,297,2022-01-20,P5,4200,2,8400,5,41,1,Married,12.13,Bonafid,Gita,General Trade,-7.250445,112.768845,Thai Tea
TR88378,44,2022-01-20,P7,9400,6,56400,14,40,0,Married,10.65,Priangan,Priangan,Modern Trade,-5.45,105.26667,Coffee Candy
TR92856,79,2022-01-20,P7,9400,3,28200,10,20,1,Single,1.6,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR14385,66,2022-01-21,P6,18000,3,54000,9,37,1,Married,3.04,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cashew
TR1807,197,2022-01-21,P3,7500,4,30000,11,51,0,Married,13.33,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Crackers
TR24740,106,2022-01-21,P2,3200,3,9600,5,24,0,Single,6.79,Bonafid,Gita,General Trade,-7.250445,112.768845,Ginger Candy 
TR26433,209,2022-01-21,P7,9400,3,28200,4,47,0,Single,2.55,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Coffee Candy
TR28011,367,2022-01-21,P9,10000,5,50000,5,43,0,Married,10.96,Bonafid,Gita,General Trade,-7.250445,112.768845,Yoghurt
TR31493,131,2022-01-21,P1,8800,8,70400,12,25,0,Single,7.12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Choco Bar
TR32113,171,2022-01-21,P3,7500,6,45000,2,40,0,Married,10.05,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR32730,243,2022-01-21,P6,18000,1,18000,9,38,0,Married,3.34,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cashew
TR3316,435,2022-01-21,P7,9400,5,47000,13,29,1,Married,3.61,Buana,Buana,General Trade,-1.26916,116.825264,Coffee Candy
TR34731,281,2022-01-21,P3,7500,5,37500,4,35,0,Married,3.03,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Crackers
TR47402,19,2022-01-21,P9,10000,5,50000,3,24,1,Single,4.14,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Yoghurt
TR56276,88,2022-01-21,P10,15000,2,30000,1,21,0,Single,2.97,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cheese Stick
TR93101,267,2022-01-21,P1,8800,3,26400,12,22,0,Single,0.0,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Choco Bar
TR94279,119,2022-01-21,P5,4200,4,16800,1,26,1,Single,5.54,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR99024,289,2022-01-21,P6,18000,3,54000,1,29,0,Married,2.37,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Cashew
TR22459,362,2022-01-22,P10,15000,5,75000,12,25,0,Single,7.47,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cheese Stick
TR25854,176,2022-01-22,P8,16000,2,32000,8,54,1,Married,18.32,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Oat
TR4315,181,2022-01-22,P5,4200,5,21000,8,33,1,Married,9.94,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Thai Tea
TR47702,359,2022-01-22,P4,12000,5,60000,11,46,0,Married,19.99,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Potato Chip
TR56832,429,2022-01-22,P4,12000,5,60000,2,37,1,Married,8.97,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Potato Chip
TR67395,328,2022-01-22,P8,16000,3,48000,11,36,0,Married,10.53,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Oat
TR81633,376,2022-01-22,P8,16000,2,32000,5,44,0,Married,14.65,Bonafid,Gita,General Trade,-7.250445,112.768845,Oat
TR9042,320,2022-01-22,P5,4200,3,12600,7,30,0,Married,3.72,Buana Indah,Buana,General Trade,3.316694,114.590111,Thai Tea
TR95963,73,2022-01-22,P3,7500,2,15000,3,53,0,Married,13.71,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR11023,395,2022-01-23,P3,7500,5,37500,3,28,0,Married,3.39,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR16773,14,2022-01-23,P6,18000,1,18000,2,58,1,Married,10.18,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cashew
TR23559,62,2022-01-23,P5,4200,5,21000,10,51,1,Married,13.62,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Thai Tea
TR40337,168,2022-01-23,P3,7500,2,15000,12,27,0,Married,4.88,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR5111,294,2022-01-23,P5,4200,5,21000,13,54,1,Married,19.07,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR68999,349,2022-01-23,P1,8800,3,26400,13,37,0,Married,5.96,Buana,Buana,General Trade,-1.26916,116.825264,Choco Bar
TR72014,295,2022-01-23,P5,4200,5,21000,6,34,0,Married,4.78,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Thai Tea
TR82501,335,2022-01-23,P5,4200,4,16800,13,29,1,Single,4.74,Buana,Buana,General Trade,-1.26916,116.825264,Thai Tea
TR8408,26,2022-01-23,P10,15000,1,15000,2,45,1,Married,7.83,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR91120,114,2022-01-23,P3,7500,6,45000,12,22,0,Single,3.14,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Crackers
TR13528,196,2022-01-24,P4,12000,5,60000,10,34,0,Married,3.17,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Potato Chip
TR14110,356,2022-01-24,P6,18000,2,36000,9,56,0,Married,13.25,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cashew
TR26197,187,2022-01-24,P10,15000,4,60000,2,49,1,Married,9.18,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR27545,34,2022-01-24,P6,18000,4,72000,7,45,0,Married,6.36,Buana Indah,Buana,General Trade,3.316694,114.590111,Cashew
TR29618,171,2022-01-24,P10,15000,4,60000,9,40,0,Married,10.05,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Cheese Stick
TR3218,91,2022-01-24,P1,8800,10,88000,10,59,0,Married,9.85,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Choco Bar
TR34744,76,2022-01-24,P2,3200,3,9600,8,38,1,Married,7.88,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Ginger Candy 
TR37162,169,2022-01-24,P8,16000,2,32000,5,34,0,Married,3.97,Bonafid,Gita,General Trade,-7.250445,112.768845,Oat
TR48869,257,2022-01-24,P1,8800,6,52800,5,60,0,Married,4.25,Bonafid,Gita,General Trade,-7.250445,112.768845,Choco Bar
TR62843,123,2022-01-24,P2,3200,5,16000,3,34,0,Married,4.36,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Ginger Candy 
TR65973,422,2022-01-24,P2,3200,5,16000,11,21,1,Single,3.88,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Ginger Candy 
TR69288,160,2022-01-24,P2,3200,3,9600,4,48,1,Married,12.57,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Ginger Candy 
TR80016,183,2022-01-24,P3,7500,2,15000,10,27,1,Single,0.18,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Crackers
TR1186,423,2022-01-25,P4,12000,5,60000,13,22,0,Married,3.55,Buana,Buana,General Trade,-1.26916,116.825264,Potato Chip
TR14148,418,2022-01-25,P5,4200,5,21000,1,45,0,Single,23.84,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR24554,444,2022-01-25,P10,15000,5,75000,14,53,0,Married,15.31,Priangan,Priangan,Modern Trade,-5.45,105.26667,Cheese Stick
TR24979,276,2022-01-25,P5,4200,2,8400,1,31,1,Married,8.96,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR32972,372,2022-01-25,P5,4200,2,8400,11,31,1,Married,6.19,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Thai Tea
TR38205,314,2022-01-25,P8,16000,3,48000,1,35,0,Married,6.64,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Oat
TR496,3,2022-01-25,P1,8800,2,17600,8,32,1,Married,9.17,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Choco Bar
TR53992,96,2022-01-25,P2,3200,5,16000,4,55,0,Married,13.67,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Ginger Candy 
TR5572,344,2022-01-25,P2,3200,4,12800,1,47,1,Married,5.63,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Ginger Candy 
TR57565,180,2022-01-25,P5,4200,4,16800,12,22,1,Married,4.07,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Thai Tea
TR600,97,2022-01-25,P4,12000,1,12000,7,51,1,Married,20.22,Buana Indah,Buana,General Trade,3.316694,114.590111,Potato Chip
TR6094,104,2022-01-25,P1,8800,4,35200,3,31,1,Married,7.92,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR67707,49,2022-01-25,P10,15000,3,45000,13,44,1,Married,13.48,Buana,Buana,General Trade,-1.26916,116.825264,Cheese Stick
TR74093,298,2022-01-25,P3,7500,3,22500,2,38,1,Married,8.99,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Crackers
TR74832,57,2022-01-25,P9,10000,2,20000,4,33,1,Married,6.5,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Yoghurt
TR94774,222,2022-01-25,P3,7500,6,45000,3,45,0,Married,15.03,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Crackers
TR99456,403,2022-01-25,P5,4200,4,16800,3,30,0,Married,4.06,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Thai Tea
TR18017,369,2022-01-26,P10,15000,3,45000,8,32,0,Married,10.62,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cheese Stick
TR26976,89,2022-01-26,P3,7500,2,15000,7,32,0,Married,9.68,Buana Indah,Buana,General Trade,3.316694,114.590111,Crackers
TR291,20,2022-01-26,P1,8800,3,26400,10,43,0,Married,18.91,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Choco Bar
TR33309,172,2022-01-26,P10,15000,1,15000,6,57,1,Married,8.96,Lingga,Lingga,Modern Trade,-5.135399,119.42379,Cheese Stick
TR38496,171,2022-01-26,P1,8800,7,61600,3,40,0,Married,10.05,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,Choco Bar
TR69292,101,2022-01-26,P4,12000,2,24000,4,61,1,Married,54.2,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Potato Chip
TR71806,88,2022-01-26,P10,15000,3,45000,2,21,0,Single,2.97,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,Cheese Stick
TR73761,167,2022-01-26,P5,4200,5,21000,1,28,1,Married,2.91,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,Thai Tea
TR83851,398,2022-01-26,P10,15000,1,15000,11,33,0,Married,7.44,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,Cheese Stick
TR88485,24,2022-01-26,P7,9400,4,37600,10,37,0,Married,9.53,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,Coffee Candy
TR8926,16,2022-01-26,P3,7500,6,45000,5,52,0,Married,11.8,Bonafid,Gita,General Trade,-7.250445,112.768845,Crackers
TR95049,72,2022-01-26,P7,9400,3,28200,7,26,0,Single,1.81,Buana Indah,Buana,General Trade,3.316694,114.590111,Coffee Candy
TR96226,87,2022-01-26,P8,16000,3,48000,9,44,1,Married,9.57,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Oat
TR96565,407,2022-01-26,P2,3200,3,9600,4,53,1,Married,9.27,Gita Ginara,Gita,General Trade,-6.966667,110.416664,Ginger Candy 
TR1152,149,2022-01-27,P3,7500,6,45000,9,61,1,Married,3.96,Lingga,Lingga,Modern Trade,-3.654703,128.190643,Crackers
TR20460,277,2022-01-27,P8,16000,3,48000,14,60,1,Married,9.38,Priangan,Priangan,Modern Trade,-5.45,105.26667,Oat
TR21521,219,2022-01-27,P10,15000,3,45000,12,39,0,Single,9.73,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Cheese Stick
TR22096,152,2022-01-27,P2,3200,7,22400,12,59,1,Married,10.68,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,Ginger Candy 
TR39689,287,2022-01-27,P10,15000,1,15000,8,36,0,Single,3.7,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,Cheese Stick
